"","Fecha","quintil","ingresos","trend","base","perc_change"
"1653",Oct 2016,2,481.689439440631,478.398421383343,426.811935859282,12.0864674086969
"1655",Oct 2016,3,662.586219533708,662.226308655985,615.113409283463,7.65922164294923
"1657",Oct 2016,4,954.514994878684,952.455503489985,917.7147187891,3.78557562493103
"1659",Oct 2016,5,1871.1320141119,1853.54152118068,1921.91829528103,-3.55773574080833
"1661",Nov 2016,1,258.874827448135,262.630527176325,235.74477272491,11.4046025880659
"1663",Nov 2016,2,477.179274187087,479.299360136322,426.811935859282,12.2975530596092
"1665",Nov 2016,3,660.978485541254,662.625309400622,615.113409283463,7.72408785113394
"1667",Nov 2016,4,958.917385571857,952.528342252601,917.7147187891,3.79351259718668
"1669",Nov 2016,5,1883.22146189549,1851.50042899108,1921.91829528103,-3.6639365191979
"1671",Dec 2016,1,268.882704413792,263.395570323997,235.74477272491,11.7291243744153
"1673",Dec 2016,2,504.781117116585,480.031901307929,426.811935859282,12.4691839607301
"1675",Dec 2016,3,730.183143789386,662.948404981527,615.113409283463,7.77661403183953
"1677",Dec 2016,4,1067.11410436163,952.443089993098,917.7147187891,3.78422297179898
"1679",Dec 2016,5,2099.41324195721,1850.998165784,1921.91829528103,-3.69006995100478
"1681",Jan 2017,1,251.972608485062,264.023691783021,235.74477272491,11.9955656837024
"1683",Jan 2017,2,471.815322827984,480.821173171434,426.811935859282,12.654106592267
"1685",Jan 2017,3,641.963401522162,663.191775772927,615.113409283463,7.81617922221366
"1687",Jan 2017,4,916.179530594117,952.020310665042,917.7147187891,3.73815426227524
"1689",Jan 2017,5,1785.15688708868,1849.87060360102,1921.91829528103,-3.74873853154485
"1691",Feb 2017,1,255.658607380503,264.457508858373,235.74477272491,12.1795854905203
"1693",Feb 2017,2,471.013737567285,481.417409911539,426.811935859282,12.793802015476
"1695",Feb 2017,3,635.862968700473,663.295186567877,615.113409283463,7.83299088545971
"1697",Feb 2017,4,906.743012225429,951.559258893844,917.7147187891,3.68791514528617
"1699",Feb 2017,5,1738.63194485349,1847.3661712497,1921.91829528103,-3.87904752321602
"1701",Mar 2017,1,250.661646005238,265.189409098817,235.74477272491,12.4900484679107
"1703",Mar 2017,2,471.912674837593,482.048640072942,426.811935859282,12.9416962303207
"1705",Mar 2017,3,647.905188592128,663.760853886928,615.113409283463,7.90869518844244
"1707",Mar 2017,4,922.490174903511,951.709836921393,917.7147187891,3.7043230795239
"1709",Mar 2017,5,1787.22514225447,1845.53908198467,1921.91829528103,-3.97411344092509
"1711",Apr 2017,1,263.851352820566,265.758990383111,235.74477272491,12.7316577632983
"1713",Apr 2017,2,479.89812099937,482.718685850001,426.811935859282,13.0986847587015
"1715",Apr 2017,3,652.533259339305,664.386513009403,615.113409283463,8.01040962240409
"1717",Apr 2017,4,929.726447720313,951.880429566161,917.7147187891,3.72291193303967
"1719",Apr 2017,5,1794.59170590005,1843.62514802132,1921.91829528103,-4.07369800537044
"1721",May 2017,1,265.498791025036,265.969064352277,235.74477272491,12.8207685277654
"1723",May 2017,2,476.44291971032,483.243535374542,426.811935859282,13.2216544979344
"1725",May 2017,3,652.511978311174,664.702358406131,615.113409283463,8.06175712872751
"1727",May 2017,4,930.702516087192,951.580144917345,917.7147187891,3.69019101850403
"1729",May 2017,5,1787.24572159451,1842.4057588704,1921.91829528103,-4.13714446685181
"1731",Jun 2017,1,267.437090553755,266.610764070114,235.74477272491,13.0929695655318
"1733",Jun 2017,2,477.130262281301,483.640676761196,426.811935859282,13.3147028298314
"1735",Jun 2017,3,650.367166874304,664.567955508634,615.113409283463,8.03990702832837
"1737",Jun 2017,4,928.83512282784,950.541727411543,917.7147187891,3.57703847942601
"1739",Jun 2017,5,1802.46159413496,1840.67308151761,1921.91829528103,-4.22729800548278
"1741",Jul 2017,1,273.81119130109,267.008564523523,235.74477272491,13.261711569357
"1743",Jul 2017,2,485.014111309397,483.82003075304,426.811935859282,13.3567246143166
"1745",Jul 2017,3,658.579784898967,664.090529715426,615.113409283463,7.96229113083652
"1747",Jul 2017,4,940.337359138188,949.129645794323,917.7147187891,3.4231691354666
"1749",Jul 2017,5,1823.97757078867,1837.44438052447,1921.91829528103,-4.39529167103394
"1751",Aug 2017,1,273.93602341529,266.958536413585,235.74477272491,13.2404902674548
"1753",Aug 2017,2,485.846900915606,483.945474905558,426.811935859282,13.3861155806835
"1755",Aug 2017,3,664.070352556781,663.85569528928,615.113409283463,7.92411371142064
"1757",Aug 2017,4,950.30451476138,948.20882845068,917.7147187891,3.32283105383941
"1759",Aug 2017,5,1829.61929826247,1836.08618393115,1921.91829528103,-4.46596047088119
"1761",Sep 2017,1,285.599016967212,267.121756091774,235.74477272491,13.3097260245417
"1763",Sep 2017,2,506.690114132691,484.224053457278,426.811935859282,13.4513852060885
"1765",Sep 2017,3,712.893294353585,663.731208772843,615.113409283463,7.90387573342194
"1767",Sep 2017,4,1017.83005231347,947.674678655926,917.7147187891,3.2646267138831
"1769",Sep 2017,5,1936.87481718202,1836.4321839088,1921.91829528103,-4.44795762557248
"1771",Oct 2017,1,273.413826359565,267.209171082942,235.74477272491,13.3468063763805
"1773",Oct 2017,2,488.109909188948,484.4108625852,426.811935859282,13.4951536933842
"1775",Oct 2017,3,666.992043732927,663.483950407492,615.113409283463,7.86367853374797
"1777",Oct 2017,4,952.254873699338,947.143341433419,917.7147187891,3.20672884958725
"1779",Oct 2017,5,1839.03276657568,1835.74589910073,1921.91829528103,-4.48366594937373
"1781",Nov 2017,1,262.936999552297,267.223666655257,235.74477272491,13.3529552178364
"1783",Nov 2017,2,483.355193027752,484.631972110478,426.811935859282,13.5469586001126
"1785",Nov 2017,3,664.152950863508,663.14179974653,615.113409283463,7.80805453729496
"1787",Nov 2017,4,953.970675179615,946.49207069344,917.7147187891,3.13576227068802
"1789",Nov 2017,5,1886.05536980965,1834.43314608326,1921.91829528103,-4.55197025870313
"1791",Dec 2017,1,280.221325537722,267.452773556721,235.74477272491,13.4501395154203
"1793",Dec 2017,2,508.136591555626,485.003509360528,426.811935859282,13.6340080049756
"1795",Dec 2017,3,723.783008927205,662.88111439356,615.113409283463,7.7656744901304
"1797",Dec 2017,4,1047.13879461461,946.073740374488,917.7147187891,3.09017835333478
"1799",Dec 2017,5,2054.99507757605,1833.69332221076,1921.91829528103,-4.5904642922069
"1801",Jan 2018,1,250.181198242951,267.738277614098,235.74477272491,13.5712467849802
"1803",Jan 2018,2,472.7643441932,485.185114829204,426.811935859282,13.6765572997396
"1805",Jan 2018,3,636.905317347346,662.789914783633,615.113409283463,7.75084801934454
"1807",Jan 2018,4,902.264881527856,945.82368481098,917.7147187891,3.06293071761657
"1809",Jan 2018,5,1752.08622763446,1832.72340212574,1921.91829528103,-4.64093054186003
"1811",Feb 2018,1,256.24934298409,267.921939018594,235.74477272491,13.649153668078
"1813",Feb 2018,2,473.075375862511,485.29360165354,426.811935859282,13.7019752450266
"1815",Feb 2018,3,635.285026647799,662.68968974408,615.113409283463,7.7345542696002
"1817",Feb 2018,4,898.558045044246,945.325902748267,917.7147187891,3.00868923575716
"1819",Feb 2018,5,1739.10588606804,1831.3402519875,1921.91829528103,-4.71289770829134
"1821",Mar 2018,1,253.988182678182,268.403062989229,235.74477272491,13.8532404713925
"1823",Mar 2018,2,476.536921783626,485.842676727656,426.811935859282,13.8306209149305
"1825",Mar 2018,3,645.495454250294,662.694679330916,615.113409283463,7.73536543494956
"1827",Mar 2018,4,917.855547010618,944.921617281851,917.7147187891,2.96463573436526
"1829",Mar 2018,5,1795.05520050375,1829.68624262136,1921.91829528103,-4.79895804551775
"1831",Apr 2018,1,262.622775935653,269.092102648188,235.74477272491,14.1455225232889
"1833",Apr 2018,2,479.757293123483,486.735484274951,426.811935859282,14.0398014631497
"1835",Apr 2018,3,649.008792912714,663.073427605037,615.113409283463,7.79693916564788
"1837",Apr 2018,4,921.608982273028,945.122903263315,917.7147187891,2.98656912797245
"1839",Apr 2018,5,1770.29081225699,1828.68079972664,1921.91829528103,-4.85127259485047
"1841",May 2018,1,267.075261645517,269.795676706366,235.74477272491,14.4439698865309
"1843",May 2018,2,481.890376192877,487.7314624507,426.811935859282,14.2731543973276
"1845",May 2018,3,647.824828874684,663.915875598956,615.113409283463,7.93389732347769
"1847",May 2018,4,923.189483774974,945.782998348318,917.7147187891,3.05849726331657
"1849",May 2018,5,1780.04054281836,1826.87993620528,1921.91829528103,-4.94497395175963
"1851",Jun 2018,1,271.359185568404,270.596030627462,235.74477272491,14.7834700637116
"1853",Jun 2018,2,480.59969979993,488.868120981369,426.811935859282,14.539468067394
"1855",Jun 2018,3,648.797867839514,664.973013142991,615.113409283463,8.1057579150501
"1857",Jun 2018,4,926.308227485227,946.768127358093,917.7147187891,3.16584315083541
"1859",Jun 2018,5,1791.9109999711,1824.68115726545,1921.91829528103,-5.05937938435416
"1861",Jul 2018,1,276.741193663494,271.489722930751,235.74477272491,15.1625632215191
"1863",Jul 2018,2,485.903205039007,489.895569093528,426.811935859282,14.7801942575112
"1865",Jul 2018,3,657.960293295502,665.804109960739,615.113409283463,8.24087069347502
"1867",Jul 2018,4,936.862920956606,947.816792669407,917.7147187891,3.28011235561589
"1869",Jul 2018,5,1811.2500829119,1823.92549245333,1921.91829528103,-5.0986976433031
"1871",Aug 2018,1,275.413894760791,272.120777683077,235.74477272491,15.4302487973356
"1873",Aug 2018,2,487.561490970043,490.729609492253,426.811935859282,14.9756059432332
"1875",Aug 2018,3,662.284443210984,666.33238576662,615.113409283463,8.326753361274
"1877",Aug 2018,4,941.832183437844,948.466235177029,917.7147187891,3.35087971875448
"1879",Aug 2018,5,1809.1511828215,1822.31721736232,1921.91829528103,-5.18237836453639
"1881",Sep 2018,1,295.668120916955,272.950238678632,235.74477272491,15.7820958334195
"1883",Sep 2018,2,518.153325857041,492.00403901414,426.811935859282,15.2741986991552
"1885",Sep 2018,3,714.798953783432,667.151524771642,615.113409283463,8.45992213839042
"1887",Sep 2018,4,1016.59953244304,949.294157502156,917.7147187891,3.44109537163403
"1889",Sep 2018,5,1917.64670783575,1819.65110195616,1921.91829528103,-5.32109994352897
"1891",Oct 2018,1,279.881674224837,274.552244774405,235.74477272491,16.4616468908009
"1893",Oct 2018,2,498.074078599682,494.046311003236,426.811935859282,15.7526932813146
"1895",Oct 2018,3,674.176342881997,668.655586284382,615.113409283463,8.70443989561041
"1897",Oct 2018,4,958.31625712489,950.863649530064,917.7147187891,3.61211714951053
"1899",Oct 2018,5,1834.13024644868,1818.08795219403,1921.91829528103,-5.40243273306342
"1901",Nov 2018,1,273.354929083306,276.038842230323,235.74477272491,17.092243038802
"1903",Nov 2018,2,497.294499834997,496.048789218581,426.811935859282,16.2218643721637
"1905",Nov 2018,3,677.187403568487,670.379850690192,615.113409283463,8.98475639981716
"1907",Nov 2018,4,963.751573794147,952.443486330468,917.7147187891,3.7842661592255
"1909",Nov 2018,5,1847.73716542392,1816.64051601587,1921.91829528103,-5.47774478882135
"1911",Dec 2018,1,289.011890113005,277.38666445917,235.74477272491,17.6639724617995
"1913",Dec 2018,2,521.477089484421,497.8700047341,426.811935859282,16.6485664773549
"1915",Dec 2018,3,736.11985727908,672.053237949475,615.113409283463,9.25680172252154
"1917",Dec 2018,4,1061.00099223468,953.848028239115,917.7147187891,3.93731392885275
"1919",Dec 2018,5,2040.54258740587,1814.61984835886,1921.91829528103,-5.58288285124435
"1921",Jan 2019,1,262.839248946599,278.755564865697,235.74477272491,18.2446429855633
"1923",Jan 2019,2,484.082600956236,499.790652161,426.811935859282,17.0985650049344
"1925",Jan 2019,3,644.514792621405,673.743519576851,615.113409283463,9.53159359047067
"1927",Jan 2019,4,913.570651379314,955.559521190238,917.7147187891,4.12380902543142
"1929",Jan 2019,5,1748.40276231363,1812.85124177012,1921.91829528103,-5.67490583646085
"1931",Feb 2019,1,258.736606336266,280.090179005656,235.74477272491,18.8107697015589
"1933",Feb 2019,2,481.774088668883,501.61158535286,426.811935859282,17.5252009630393
"1935",Feb 2019,3,640.354170714906,675.341691934038,615.113409283463,9.79141110266718
"1937",Feb 2019,4,902.838895375716,957.271624127414,917.7147187891,4.31037058994847
"1939",Feb 2019,5,1704.19074920473,1811.24872071469,1921.91829528103,-5.7582871674656
"1941",Mar 2019,1,271.407983219336,281.120521534753,235.74477272491,19.2478281852688
"1943",Mar 2019,2,498.424517502529,502.887178556952,426.811935859282,17.8240663641495
"1945",Mar 2019,3,660.085646303716,676.562740216808,615.113409283463,9.98991893298624
"1947",Mar 2019,4,933.444832482206,958.714831515423,917.7147187891,4.46763159475327
"1949",Mar 2019,5,1765.98356761919,1810.29167638574,1921.91829528103,-5.80808347417096
"1951",Apr 2019,1,283.651121693062,281.955610075502,235.74477272491,19.6020623560191
"1953",Apr 2019,2,506.884225142884,503.715322396038,426.811935859282,18.018096514084
"1955",Apr 2019,3,670.516077165033,677.368460464682,615.113409283463,10.1209062006532
"1957",Apr 2019,4,943.687505471215,959.563565868586,917.7147187891,4.56011505783674
"1959",Apr 2019,5,1761.84685085055,1809.22585622226,1921.91829528103,-5.86353953419711
"1961",May 2019,1,281.725254830125,282.622888996004,235.74477272491,19.8851137733585
"1963",May 2019,2,502.822921341766,504.274865755015,426.811935859282,18.1491948531805
"1965",May 2019,3,667.699890361816,677.634074805627,615.113409283463,10.1640875615105
"1967",May 2019,4,939.02704378648,959.622288702908,917.7147187891,4.56651386926683
"1969",May 2019,5,1753.74603594887,1808.3762442659,1921.91829528103,-5.90774598971827
"1971",Jun 2019,1,289.056925876121,282.845167216135,235.74477272491,19.9794014292679
"1973",Jun 2019,2,503.376327023495,504.691715353883,426.811935859282,18.2468607251595
"1975",Jun 2019,3,669.084100575175,677.74902859022,615.113409283463,10.1827757875934
"1977",Jun 2019,4,944.179673281267,959.532226346117,917.7147187891,4.5567001052564
"1979",Jun 2019,5,1769.7094830723,1807.97824225037,1921.91829528103,-5.928454571166
"1981",Jul 2019,1,291.897063112437,282.735719974395,235.74477272491,19.9329752708108
"1983",Jul 2019,2,509.222116061044,505.23102902426,426.811935859282,18.3732193447448
"1985",Jul 2019,3,678.240819616854,678.644119955169,615.113409283463,10.328292264952
"1987",Jul 2019,4,960.067305987505,960.141484728887,917.7147187891,4.62308875199998
"1989",Jul 2019,5,1791.00504168094,1808.21920424325,1921.91829528103,-5.91591699381548
"1991",Aug 2019,1,292.288764670862,282.811499367726,235.74477272491,19.96511994679
"1993",Aug 2019,2,507.944976552634,505.818982685865,426.811935859282,18.5109740821847
"1995",Aug 2019,3,680.360053462131,680.046237390563,615.113409283463,10.5562368056226
"1997",Aug 2019,4,959.718268899172,961.331943295628,917.7147187891,4.752808646687
"1999",Aug 2019,5,1790.93571872216,1809.75628471304,1921.91829528103,-5.83594062470722
"2001",Sep 2019,1,303.521471705207,282.851073682442,235.74477272491,19.981906878801
"2003",Sep 2019,2,528.384077172656,506.193863923033,426.811935859282,18.5988069672734
"2005",Sep 2019,3,726.028502318769,681.006320298296,615.113409283463,10.7123190651283
"2007",Sep 2019,4,1033.35042429393,962.185133914896,917.7147187891,4.84577769270976
"2009",Sep 2019,5,1912.89310804043,1810.97577086557,1921.91829528103,-5.77248911610171
"2011",Oct 2019,1,292.070448414567,280.335912601357,235.74477272491,18.9150068360078
"2013",Oct 2019,2,507.718779422143,505.117721391225,426.811935859282,18.3466719069826
"2015",Oct 2019,3,682.284080295628,680.945577597093,615.113409283463,10.7024440241544
"2017",Oct 2019,4,961.934989749906,962.403424549867,917.7147187891,4.86956402091193
"2019",Oct 2019,5,1813.30416232038,1811.56756762809,1921.91829528103,-5.74169713269739
"2021",Nov 2019,1,277.180848985609,278.724049610885,235.74477272491,18.2312746065119
"2023",Nov 2019,2,501.078839627983,504.596468603334,426.811935859282,18.2245448659845
"2025",Nov 2019,3,675.454410337524,681.273167074087,615.113409283463,10.7557007849484
"2027",Nov 2019,4,961.542189192848,963.275500864542,917.7147187891,4.96459097175183
"2029",Nov 2019,5,1848.17256259967,1812.55728587545,1921.91829528103,-5.6902007579664
"2031",Dec 2019,1,290.520647493851,280.325231092827,235.74477272491,18.9104758729639
"2033",Dec 2019,2,527.697140064256,506.082601989416,426.811935859282,18.5727388271235
"2035",Dec 2019,3,740.611741340274,683.042822153473,615.113409283463,11.0433965257139
"2037",Dec 2019,4,1061.048880273,965.669295739765,917.7147187891,5.22543400131361
"2039",Dec 2019,5,2030.55514185723,1814.72668496728,1921.91829528103,-5.57732399847281
"2041",Jan 2020,1,258.703757764,281.773557866759,235.74477272491,19.5248380737418
"2043",Jan 2020,2,490.806078465448,507.597061979583,426.811935859282,18.9275695764364
"2045",Jan 2020,3,661.505101319005,684.949085205542,615.113409283463,11.3533008495832
"2047",Jan 2020,4,928.144964527502,968.2720493133,917.7147187891,5.50904649223762
"2049",Jan 2020,5,1764.1732956915,1817.83498904102,1921.91829528103,-5.41559474695497
"2051",Feb 2020,1,264.690802958797,282.687362314706,235.74477272491,19.9124625531247
"2053",Feb 2020,2,489.161499038189,508.783980321947,426.811935859282,19.2056588805639
"2055",Feb 2020,3,657.014680466764,686.308847369739,615.113409283463,11.5743596240588
"2057",Feb 2020,4,916.835587829301,970.360841294496,917.7147187891,5.73665447742419
"2059",Feb 2020,5,1725.3101471019,1820.5687879511,1921.91829528103,-5.273351504004
"2061",Mar 2020,1,266.403570150006,282.770429739295,235.74477272491,19.9476987213029
"2063",Mar 2020,2,500.034256825265,509.485939122438,426.811935859282,19.370124478059
"2065",Mar 2020,3,666.467126337426,687.238127726618,615.113409283463,11.7254342621424
"2067",Mar 2020,4,939.924714891065,971.882406291958,917.7147187891,5.90245382294077
"2069",Mar 2020,5,1774.13183738252,1821.85630174337,1921.91829528103,-5.20636042558877
"2071",Apr 2020,1,228.291668816354,282.229032203302,235.74477272491,19.7180446213476
"2073",Apr 2020,2,479.44706505677,509.963732167875,426.811935859282,19.4820691087719
"2075",Apr 2020,3,662.676772302464,687.903428263906,615.113409283463,11.8335932661971
"2077",Apr 2020,4,942.446598301658,973.076547598642,917.7147187891,6.03257501226419
"2079",Apr 2020,5,1767.90170338788,1822.30685703104,1921.91829528103,-5.1829174265405
"2081",May 2020,1,298.399995935507,282.11881697441,235.74477272491,19.6712926922939
"2083",May 2020,2,517.750014518486,511.07991287682,426.811935859282,19.7435849229204
"2085",May 2020,3,683.401342672245,689.071860083584,615.113409283463,12.0235471514554
"2087",May 2020,4,961.197782508214,974.943208923597,917.7147187891,6.23597823624409
"2089",May 2020,5,1771.44442134821,1823.79898010415,1921.91829528103,-5.10528025139232
"2091",Jun 2020,1,310.810540337344,282.526761329315,235.74477272491,19.8443376129466
"2093",Jun 2020,2,524.116435112749,512.389169985396,426.811935859282,20.0503376162208
"2095",Jun 2020,3,695.854370170016,690.502425625144,615.113409283463,12.2561165475975
"2097",Jun 2020,4,979.460011564905,977.347528777598,917.7147187891,6.49796813406042
"2099",Jun 2020,5,1804.07667587681,1826.2138086874,1921.91829528103,-4.97963346457655
"2101",Jul 2020,1,304.903291225576,283.030881403584,235.74477272491,20.0581790773586
"2103",Jul 2020,2,524.829047735788,513.201293717599,426.811935859282,20.2406143315541
"2105",Jul 2020,3,697.220863271667,691.090010072408,615.113409283463,12.3516411189035
"2107",Jul 2020,4,987.253053468687,978.821185555628,917.7147187891,6.65854709698413
"2109",Jul 2020,5,1831.23714664625,1827.23152715535,1921.91829528103,-4.92668020061901
"2111",Aug 2020,1,301.213843308453,283.51010828187,235.74477272491,20.2614611576976
"2113",Aug 2020,2,520.82408509462,513.899012710543,426.811935859282,20.4040865623714
"2115",Aug 2020,3,694.014301748051,691.15056395507,615.113409283463,12.3614854633362
"2117",Aug 2020,4,982.663528966702,979.401199954929,917.7147187891,6.72174913433034
"2119",Aug 2020,5,1816.31478759867,1828.24465352191,1921.91829528103,-4.8739658698877
"2121",Sep 2020,1,296.590011257745,283.948278090656,235.74477272491,20.4473273398916
"2123",Sep 2020,2,532.351979842471,514.341140469921,426.811935859282,20.507674986741
"2125",Sep 2020,3,734.676982597942,691.379664049605,615.113409283463,12.3987306430181
"2127",Sep 2020,4,1046.92272416548,980.167465307778,917.7147187891,6.80524625355062
"2129",Sep 2020,5,1918.41437017835,1831.86909688793,1921.91829528103,-4.68538119514271
"2131",Oct 2020,1,286.008367998199,286.446670315148,235.74477272491,21.5071142423178
"2133",Oct 2020,2,515.217909842794,515.744249463472,426.811935859282,20.8364167288682
"2135",Oct 2020,3,689.602812911361,692.405471445576,615.113409283463,12.5654978408208
"2137",Oct 2020,4,977.022081238793,981.647038342725,917.7147187891,6.96646988924637
"2139",Oct 2020,5,1818.59622708655,1836.47458397824,1921.91829528103,-4.44575149279654
"2141",Nov 2020,1,280.597763908566,288.338179175401,235.74477272491,22.3094687710691
"2143",Nov 2020,2,520.36804622202,516.841537446147,426.811935859282,21.0935060674
"2145",Nov 2020,3,696.178041394069,693.263986468823,615.113409283463,12.70506804207
"2147",Nov 2020,4,991.254969502883,982.754048282117,917.7147187891,7.08709669371264
"2149",Nov 2020,5,1878.69145158819,1840.02922495805,1921.91829528103,-4.26079873031278
"2151",Dec 2020,1,296.894397088605,287.366279532621,235.74477272491,21.8972010327239
"2153",Dec 2020,2,539.830104076048,516.389631457578,426.811935859282,20.9876266505887
"2155",Dec 2020,3,754.221683281167,693.395516448114,615.113409283463,12.7264510874249
"2157",Dec 2020,4,1089.03977645898,983.193655140087,917.7147187891,7.1349990373244
"2159",Dec 2020,5,2057.99213886659,1843.07088972382,1921.91829528103,-4.10253681183053
"2161",Jan 2021,1,264.428889951718,286.613432131191,235.74477272491,21.5778525302193
"2163",Jan 2021,2,498.164084026531,516.672198098282,426.811935859282,21.0538306662133
"2165",Jan 2021,3,661.997186112445,694.193394789359,615.113409283463,12.856163483416
"2167",Jan 2021,4,935.521831014228,984.200597575624,917.7147187891,7.24472185367693
"2169",Jan 2021,5,1761.16154191291,1846.11179248428,1921.91829528103,-3.9443145415122
"2171",Feb 2021,1,270.467115849933,286.591011554338,235.74477272491,21.5683420004228
"2173",Feb 2021,2,498.548749307763,517.361505190275,426.811935859282,21.2153320287759
"2175",Feb 2021,3,657.975888857201,695.504276719233,615.113409283463,13.0692757176952
"2177",Feb 2021,4,923.379066925798,985.342010609273,917.7147187891,7.36909743688157
"2179",Feb 2021,5,1752.63693367793,1848.88757430099,1921.91829528103,-3.79988687132822
"2181",Mar 2021,1,271.14333266973,287.282219136889,235.74477272491,21.8615436585388
"2183",Mar 2021,2,501.258072780755,517.790315906832,426.811935859282,21.315800333556
"2185",Mar 2021,3,671.004320215841,696.688810180133,615.113409283463,13.2618472732851
"2187",Mar 2021,4,951.771604262953,986.315651959738,917.7147187891,7.47519155638638
"2189",Mar 2021,5,1833.79169159099,1851.26439952549,1921.91829528103,-3.67621745050334
"2191",Apr 2021,1,283.513319684459,288.327491083813,235.74477272491,22.3049350155738
"2193",Apr 2021,2,511.8978649465,518.231244535637,426.811935859282,21.4191078073543
"2195",Apr 2021,3,682.758955927342,697.887843689385,615.113409283463,13.4567761256164
"2197",Apr 2021,4,966.109461768495,987.381950348182,917.7147187891,7.59138217277436
"2199",Apr 2021,5,1818.77353934705,1853.10700926934,1921.91829528103,-3.58034398135691
"2201",May 2021,1,288.574557713472,289.171149845002,235.74477272491,22.6628045672237
"2203",May 2021,2,511.634126212967,518.355835046474,426.811935859282,21.4482987695485
"2205",May 2021,3,683.923519605309,699.046580789473,615.113409283463,13.6451539243443
"2207",May 2021,4,964.103157586781,988.143013061842,917.7147187891,7.67431237952352
"2209",May 2021,5,1805.88396890432,1853.57283688371,1921.91829528103,-3.55610634256065
"2211",Jun 2021,1,297.310387132654,289.669590758549,235.74477272491,22.8742370023043
"2213",Jun 2021,2,519.386579692616,518.20966027047,426.811935859282,21.4140507170169
"2215",Jun 2021,3,698.488912739937,699.970256596808,615.113409283463,13.7953174215782
"2217",Jun 2021,4,987.105201077622,988.656986126408,917.7147187891,7.73031813534754
"2219",Jun 2021,5,1842.63708269926,1853.07531361765,1921.91829528103,-3.58199314884603
"2221",Jul 2021,1,300.335106795951,290.097668243294,235.74477272491,23.0558221461852
"2223",Jul 2021,2,536.340502532816,518.486820912439,426.811935859282,21.4789881329331
"2225",Jul 2021,3,713.735400891609,701.215966079356,615.113409283463,13.9978344637606
"2227",Jul 2021,4,1003.77448240886,990.001316942912,917.7147187891,7.87680492355971
"2229",Jul 2021,5,1865.65840607478,1854.45842402745,1921.91829528103,-3.51002804953867
"2231",Aug 2021,1,305.243933893593,290.48415774757,235.74477272491,23.2197661860929
"2233",Aug 2021,2,525.856000505416,519.15254879918,426.811935859282,21.6349650002156
"2235",Aug 2021,3,708.960930445097,703.048664641669,615.113409283463,14.2957792873742
"2237",Aug 2021,4,993.536012834106,992.391256851711,917.7147187891,8.13722789159845
"2239",Aug 2021,5,1848.51229177129,1856.86404410299,1921.91829528103,-3.38486039379382
"2241",Sep 2021,1,309.148902653831,290.530979490611,235.74477272491,23.2396273870433
"2243",Sep 2021,2,537.61152162904,519.667124571558,426.811935859282,21.7555276483387
"2245",Sep 2021,3,748.15915696249,704.727156122105,615.113409283463,14.5686544117178
"2247",Sep 2021,4,1059.41763270924,994.366715830722,917.7147187891,8.35248639607324
"2249",Sep 2021,5,1943.26067139377,1856.74283618399,1921.91829528103,-3.39116700522974
"2251",Oct 2021,1,298.536003328295,290.37450397577,235.74477272491,23.1732524201535
"2253",Oct 2021,2,520.540655147561,519.762377874873,426.811935859282,21.7778450427958
"2255",Oct 2021,3,704.89744276886,705.700829927522,615.113409283463,14.7269461658434
"2257",Oct 2021,4,990.118334017695,994.923847401819,917.7147187891,8.41319497573213
"2259",Oct 2021,5,1837.97255972343,1854.7121399478,1921.91829528103,-3.49682686814758
"2261",Nov 2021,1,288.317938846998,290.673248558142,235.74477272491,23.2999761557082
"2263",Nov 2021,2,518.035473177341,520.32250183159,426.811935859282,21.9090794131722
"2265",Nov 2021,3,708.693101938692,706.613611027413,615.113409283463,14.8753384925452
"2267",Nov 2021,4,996.424221851797,995.286110346507,917.7147187891,8.4526694373781
"2269",Nov 2021,5,1870.49498169617,1852.66406762828,1921.91829528103,-3.60339083210721
"2271",Dec 2021,1,301.136804075313,291.342584362295,235.74477272491,23.5839000775054
"2273",Dec 2021,2,538.65448249663,521.442858711422,426.811935859282,22.1715736842325
"2275",Dec 2021,3,763.87484211258,707.465296124008,615.113409283463,15.0137983413701
"2277",Dec 2021,4,1096.20587765966,995.467717516126,917.7147187891,8.47245850318477
"2279",Dec 2021,5,2054.2480503731,1849.35068695548,1921.91829528103,-3.77579049555476
"2281",Jan 2022,1,270.460342598872,291.681861503512,235.74477272491,23.7278172203103
"2283",Jan 2022,2,505.9915610132,521.523565815715,426.811935859282,22.1904829736671
"2285",Jan 2022,3,682.241054862191,707.348115818238,615.113409283463,14.9947481460724
"2287",Jan 2022,4,960.619669409661,994.514172005014,917.7147187891,8.36855415343541
"2289",Jan 2022,5,1798.10028024173,1845.98794228629,1921.91829528103,-3.95075863428599
"2291",Feb 2022,1,273.711411305411,291.961039251172,235.74477272491,23.8462409479851
"2293",Feb 2022,2,506.698741602879,521.695702744691,426.811935859282,22.2308138347591
"2295",Feb 2022,3,681.716785602956,707.262533786065,615.113409283463,14.980834934154
"2297",Feb 2022,4,955.639786341533,994.049481385397,917.7147187891,8.31791852450815
"2299",Feb 2022,5,1773.43307716193,1844.41917254553,1921.91829528103,-4.0323838388856
"2301",Mar 2022,1,269.022759047236,292.553682650533,235.74477272491,24.097632905699
"2303",Mar 2022,2,505.457899022704,522.964738810875,426.811935859282,22.5281429297454
"2305",Mar 2022,3,687.547219000562,707.86677015713,615.113409283463,15.079066636137
"2307",Mar 2022,4,966.921900343468,994.296060978225,917.7147187891,8.34478739647676
